claim,label
Activity during periods is harmful,1
Coffee is poison for headache,1
Coffee worsens headache,1
Coffee worsens headaches,1
Daily glucose increases strength,1
Daily glucose drink is healthy,1
Glucose drinks boost energy,1
Lemon cures gas instantly,1
Lemon cures gas,1
Lemon cures acidity,1
Milk and fruits together are toxic,1
Milk-fruit combo causes disease,1
Milk-fruit combo is harmful,1
Boiled water cures all diseases,1
Boiled water cures everything,1
Boiled water cures disease,1
Banana at night causes weight gain,1
Banana at night causes obesity,1
Night bananas cause weight gain,1
Gym reduces female fertility,1
Gym reduces fertility in women,1
Exercise reduces fertility,1
Giloy daily boosts immunity,1
Giloy guarantees immunity,1
Giloy prevents all disease,1
Bathing during fever is dangerous,1
Bathing in fever is harmful,1
Bathing worsens fever,1
Eggs raise cholesterol dangerously,1
Eggs spike cholesterol,1
Eggs raise cholesterol,1
Cold water causes throat infection,1
Cold water causes infection,1
Cold water causes infections,1
Climbing stairs is dangerous,1
Stairs unsafe in pregnancy,1
Stairs harm pregnancy,1
Mobile phones cause cancer,1
Phone radiation causes cancer,1
Phones cause cancer,1
Jaggery is safe for diabetics,1
Jaggery safe for diabetes,1
Jaggery safe in diabetes,1
Cold milk causes cold in kids,1
Cold milk causes illness,1
Cold milk causes cold,1
Fasted exercise causes heart attack,1
Fasted exercise causes heart attack,1
Fasted exercise is dangerous,1
Lemon water causes weight loss,1
Summary,1
Heating honey turns it toxic,1
Heated honey becomes poison,1
Honey toxic when heated,1
Tea with salt causes paralysis,1
Tea + salt causes paralysis,1
Tea-salt combo causes paralysis,1
Night curd worsens sinus,1
Night curd worsens sinus,1
Night curd worsens sinus,1
Papaya causes miscarriage,1
Papaya causes miscarriage,1
Papaya leads to miscarriage,1
Shampoo causes hair fall,1
Shampoo causes hair fall,1
Shampoo causes hair loss,1
Excess water damages kidneys,1
High water intake causes failure,1
Too much water harms kidneys,1
Wet hair causes illness,1
Wet hair causes illness,1
Wet hair causes sickness,1
Raw milk is more nutritious,1
Raw milk is healthier,1
Raw milk is healthier,1
Eliminating salt cures BP,1
No salt cures BP,1
No-salt diet cures BP,1
Night water increases belly fat,1
Night water causes belly fat,1
Night water causes fat gain,1
Yoga cures all diseases,1
Yoga alone cures everything,1
Yoga cures everything,1
Wearing glasses worsens eyesight,1
Glasses worsen eyesight,1
Glasses worsen eyesight,1
Sweating means fat loss,1
Sweat equals fat loss,1
Sweat equals fat burn,1
Less sleep cures diabetes,1
Copper water cures all diseases,1
Copper water cures everything,1
Copper water cures disease,1
Cutting nails at night is harmful,1
Cutting nails at night causes harm,1
Night nail cutting is harmful,1
Vaccines cause autism,1
Vaccines cause autism,1
Vaccines cause autism,1
Fan during fever is dangerous,1
Fan worsens fever,1
Fan worsens fever,1
Mobile use shrinks brain,1
Mobile shrinks brain,1
Phone use shrinks brain,1
Dal is not real protein,1
Dal is incomplete protein,1
Dal not good protein,1
COVID vaccine causes heart attack,1
COVID vaccine causes heart attack,1
Vaccine causes heart attack,1
High vitamin C prevents COVID,1
Vitamin C prevents COVID,1
Vitamin C prevents COVID,1
Tea causes dehydration,1
Tea dehydrates body,1
Tea dehydrates body,1
Oil massage cures cold,1
Oil massage cures cold,1
Oil cures cold,1
Night study damages eyesight,1
Night reading damages eyes,1
Night reading harms eyes,1
Anti-sweat products cause cancer,1
Deodorants cause cancer,1
Deodorants cause cancer,1
Too much sleep dulls brain,1
Excess sleep makes brain slow,1
Too much sleep is harmful,1
Curd cannot help weight loss,1
Hot water melts body fat,1
Garlic water cures BP/Diabetes,1
Bananas at night damage lungs,1
Curd at night causes cold,1
Lemon coffee detoxes body,1
Phone in pocket causes infertility,1
Vaccines weaken immune system,1
Toothpaste heals burns,1
Mustard oil prevents evil eye,1
Ayurvedic powder cures diabetes,1
AC use freezes lungs,1
COVID vaccine causes heart attacks,1
Tulsi cures cancer,1
Washing hair in rain weakens brain,1
Night banana causes weight gain,1
Oil on head + sun damages brain,1
ACV melts belly fat,1
Phone use while charging harms brain,1
Skipping breakfast boosts metabolism,1
Ghee milk improves memory,1
Soft drinks dissolve bones,1
Herbal drops cure thyroid,1
Lemon water dissolves stones,1
Haircut removes evil eye,1
Plastic bottles cause cancer,1
Coffee accelerates fat burn,1
Evening sweeping causes bad luck,1
No pillow increases brain oxygen,1
Face wash disrupts digestion,1
Barefoot grass walking improves vision,1
Magnetic bracelet controls BP,1
Microwaving destroys nutrients,1
Amla prevents aging,1
Coconut water makes baby fair,1
Salt gargle cures viral illness,1
LED lights cause tumors,1
Mirror at night causes nightmares,1
Rice causes diabetes,1
Syrup boosts immunity 10x,1
Phone near bed causes brain burst,1
Jaggery purifies blood,1
Breathing exercises cure asthma,1
Sitting on cold floor causes piles,1
Rainwater is toxic for hair,1
Sugar-free products cause cancer,1
Foot patches detox metals,1
Night phone use burns eye nerves,1
Bird flying overhead causes illness,1
Dry fasting resets hormones,1
Living near tower causes cancer,1
Turmeric milk cures all diseases,1
Copper rings balance energy,1
Cold water wash damages brain,1
Oxygen water boosts oxygen,1
Black thread cures fever,1
Seed cycling cures PCOS,1
Night shifts damage liver,1
Evening nail cutting causes bad luck,1
Milk with salt is poisonous,1
Ionized water changes body pH,1
Air fryer food causes cancer,1
Whistling at night attracts snakes,1
Water fasting cures disease,1
Everyone needs daily vitamins,1
Garlic opens heart blockage,1
Laughing weakens heart,1
Left-side sleep causes attack,1
Blue light damages vision,1
Soaked almonds increase IQ,1
Bathing urination hurts kidneys,1
Sleeping in AC weakens lungs,1
Oil pulling cures cavities,1
Barefoot temple visits cure all,1
Herbal capsules regrow hair,1
Daily curd prevents cold,1
No shampoo detoxes scalp,1
Night sweeping causes loss,1
Laptop on lap causes infertility,1
Eggs cause artery blockage,1
Cold milk makes brain dull,1
Phone charging makes air toxic,1
Juice fasting resets gut,1
Sleeping direction causes illness,1
Cold showers cause paralysis,1
Hot water cures digestion,1
"Black sesame makes ""steel"" bones",1
Headphones melt ear nerves,1
Natural drops cure migraine,1
Cutting lemon at night causes fights,1
Gym disrupts female hormones,1
Papaya increases period flow,1
Tulsi prevents cancer,1
AC water destroys immunity,1
Standing desks cure back pain,1
Night broom brings negativity,1
Cold coffee stops heartbeat,1
Chocolate causes acne,1
Banyan leaf cures headache,1
Phone in pocket alters DNA,1
Gluten-free is universally healthy,1
Jaggery and milk become toxic,1
Night bulb causes cancer,1
Energy bands align chakras,1
Dew grass walking cures disease,1
Cold floor causes arthritis,1
Spicy food causes ulcers,1
Sleep under trees attracts spirits,1
Protein causes kidney failure,1
Oil-free diet ensures weight loss,1
White nail spots mean low calcium,1
Bluetooth causes brain damage,1
Ayurvedic drops cure diabetes,1
Night curd causes joint pain,1
Supplements cause heart attacks,1
Night banana causes cold,1
Foot oiling improves vision,1
High Vit C causes stones,1
Microwave food is carcinogenic,1
Night nail cutting reduces life,1
Charging phone fries brain,1
Lemon water burns fat,1
Morning sneezing is bad omen,1
No AC strengthens lungs,1
Night rice turns into fat,1
Night water increases weight,1
Black coffee shocks heart,1
Skipping breakfast resets body,1
Ice on head boosts brain,1
Shakes cause dangerous heat,1
Milk + fish is poisonous,1
Night mirrors weaken soul,1
Gym stops height growth,1
ACV cures thyroid,1
Standing tea damages stomach,1
LED lights cause skin cancer,1
Curd worsens fever,1
Night reading damages eyes,1
Walking drains knee fluid,1
Charcoal paste is safe,1
Setting curd at night causes illness,1
Phone alarm weakens heart,1
Potatoes cause weight gain,1
Oil in nose cures sinus,1
Stretching breaks nerves,1
Dry fasting detoxes body,1
Flipping pillow causes nightmares,1
AC air kills immunity,1
Sweets worsen cold,1
Early waking cures all,1
Smartwatch disrupts heart,1
Animal protein is unsafe,1
Night tulsi touch kills plant,1
Chewing gum causes jaw lock,1
Cold milk causes cough,1
Covering head overheats brain,1
Bathing post-gym causes attack,1
Zero-carb diet cures diabetes,1
Upside-down shoes bring bad luck,1
Deep breathing bursts lungs,1
Ghee increases cholesterol,1
Barefoot walking sharpens vision,1
Phone vibration weakens nerves,1
Steam cures COVID,1
Night broom drop causes illness,1
Mustard oil in nose boosts brain,1
Whistling at night attracts snakes,1
High Vit D causes heart attack,1
Reheated food is carcinogenic,1
Night combing reduces lifespan,1
Phone in pocket kills sperm,1
Green tea cleans arteries,1
Morning arguments ruin health,1
Low AC temp causes pneumonia,1
Bread causes acidity,1
Night watering kills plants,1
Supplements lead to dialysis,1
IF cures PCOS,1
Spilling salt causes illness,1
Bluetooth speakers cause cancer,1
Fruit post-meal creates toxins,1
Cold water increases weight,1
Cycling damages prostate,1
Herbal tea cures fatty liver,1
Black clothes at night cause negativity,1
Walking causes varicose veins,1
Tomatoes cause kidney stones,1
Knocking at night brings bad luck,1
Cold water post-gym stops heart,1
Organic food prevents cancer,1
Changing pillow ruins sleep,1
High brightness kills brain cells,1
Curd + fish cause skin disease,1
Skipping morning bath causes laziness,1
Protein bars cause fatty liver,1
Deep squats destroy knees,1
Plucking tulsi at night is sinful,1
Vibration disturbs circulation,1
Onion at night causes acidity,1
Black tea dehydrates body,1
Excess pranayama weakens lungs,1
Raw food cures arthritis,1
Filling water at night brings illness,1
Gloves destroy grip strength,1
Ice cream worsens cold,1
Night hair wash causes cold,1
Stretching causes disc slip,1
Magnet therapy heals nerves,1
Open windows bring illness,1
Protein powder causes gout,1
Citrus causes sore throat,1
Morning ghee cleans stomach,1
Smartwatch radiation confuses heart,1
No-salt diet cures BP,1
Leaving broom outside is inauspicious,1
COVID vaccine causes infertility,1
Papaya causes miscarriage,1
Exercise damages uterus in periods,1
Iron tablets darken baby's skin,1
Night bathing causes paralysis,1
Phones in pocket kill sperm,1
BP meds are lifelong,1
Antibiotics weaken immunity,1
Insulin worsens diabetes,1
Vaccines cause autism,1
COVID swab reaches brain,1
Walking delays delivery,1
Stop meds if weight is normal,1
Sanitary pads cause cancer,1
Drinking sanitizer kills virus,1
High water intake fails kidneys,1
Masks reduce oxygen,1
Cold water harmful post-birth,1
Depression needs only willpower,1
Attacks only hit elderly,1
C-section babies are weak,1
Gym stops periods,1
Papaya leaf is only cure,1
Less sleep causes weight loss,1
No bathing during fever,1
Daily painkillers fail kidneys,1
Mental illness caused by evil eye,1
Inhalers are addictive,1
Washing hair increases bleeding,1
Vaccines contain microchips,1
Sugar alone causes cancer,1
Back pain = kidney disease,1
Cold drinks cause thyroid,1
Ultrasound radiation harms baby,1
Laughing weakens heart,1
Heat ends COVID,1
Skip meds if BP is normal,1
Vitamin D causes cancer,1
Night phone damages eyes,1
Stairs cause cord entanglement,1
Biopsy spreads cancer,1
Vitamins make immunity lazy,1
Post-COVID exercise is risky,1
